study_name,participant_id,duration_in_seconds,finished,consent,eng_first_lang,gender,gender_desc,age,parent,education_level,sneaker_example_1,sneaker_example_2,block_order,participant_num,difficulty,interface_feedback,gen_feedback
sp,sp_83,1598,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,8,5,calib_glue_1|say_1|sink_1|find_4|doll_1|find_3|attn_sock_1|rooster_1|pencil_1|green_1|chair_1|careful_1|kick_2|calib_ball_3|snowman_1|jelly_1|dish_2|drop_2|carry_5|attn_cake_1|basket_1|chips_1|beans_1|write_2|catch_4|fix_1|calib_stone_2|bring_1|cup_1|stone_1|pony_1|vitamins_1|attn_sandbox_1|white_3|cover_2|fix_2|bite_1|popcorn_1|open_1|calib_puppy_1,83,Slightly difficult,"No problems. i saw there was some repeated on words, like I believe fixed was asked twice and I did not exactly know the age I wrote the first time.",NA
sp,sp_84,1294,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,6,7,calib_glue_1|jump_2|give_6|penis_1|pretend_2|bed_2|attn_sock_1|good_2|sofa_1|garden_1|underpants_1|keys_3|carry_2|calib_ball_3|bed_1|chicken_1|happy_1|make_8|full_1|attn_cake_1|crib_1|ball_1|sick_1|lamb_1|dump_1|good_4|calib_stone_2|keys_2|pour_2|spoon_1|hug_1|have_1|attn_sandbox_1|high_2|put_1|cute_1|shake_1|break_3|head_6|calib_puppy_1,84,Moderately easy,No,No
sp,sp_85,1095,True,I consent to participate in this study.,Yes,Male,NA,22,No,Some college,X,8,calib_glue_1|truck_1|give_5|hen_1|fall_2|run_1|attn_sock_1|see_3|bad_2|push_1|room_1|break_9|have_4|calib_ball_3|bottle_1|blanket_1|yellow_1|first_1|stairs_1|attn_cake_1|face_2|juice_1|window_1|hungry_1|face_1|work_1|calib_stone_2|see_4|talk_2|light_2|kitchen_1|hand_2|attn_sandbox_1|clean_2|draw_3|egg_1|story_2|show_2|mop_1|calib_puppy_1,85,Slightly difficult,NA,NA
sp,sp_86,1292,True,I consent to participate in this study.,Yes,Female,NA,22,No,4-year college degree,22,6,calib_glue_1|touch_2|think_3|deer_1|shower_2|good_3|attn_sock_1|skate_1|quiet_2|run_4|feed_1|broom_1|nice_1|calib_ball_3|blue_2|cut_1|feed_2|box_1|corn_1|attn_cake_1|jacket_1|melon_1|car_1|puzzle_1|porch_1|cut_3|calib_stone_2|book_2|work_5|belt_2|high_1|finger_1|attn_sandbox_1|goose_1|stroller_1|take_2|light_3|cut_4|heavy_6|calib_puppy_1,86,Neither easy nor difficult,n/a,NA
sp,sp_87,921,True,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,10,5,calib_glue_1|touch_1|cry_1|cry_2|close_1|milk_1|attn_sock_1|pants_1|windy_1|splash_1|blow_3|drink_1|cloud_1|calib_ball_3|stand_2|giraffe_1|corn_2|gentle_2|fine_1|attn_cake_1|carry_4|cloud_2|diaper_1|plant_1|look_1|wait_1|calib_stone_2|bowl_1|pull_1|play_4|arm_2|carry_3|attn_sandbox_1|hard_1|fall_4|box_2|put_2|bedroom_1|pillow_1|calib_puppy_1,87,Slightly difficult,"No, but it was tough recalling when approximately I would have learned the words based on age.",NA
sp,sp_88,1111,True,I consent to participate in this study.,Yes,Male,NA,20,No,Some college,X,6,calib_glue_1|yogurt_1|kiss_1|soda_1|walk_2|hot_4|attn_sock_1|dress_1|soup_1|pick_2|give_8|fork_1|break_8|calib_ball_3|coke_1|glasses_2|dry_2|frog_1|full_2|attn_cake_1|zebra_1|carry_1|tired_1|give_4|dirty_1|quiet_1|calib_stone_2|sleepy_1|watch_2|paint_1|nose_2|get_3|attn_sandbox_1|gentle_1|break_11|good_5|better_1|finish_1|rock_2|calib_puppy_1,88,Moderately difficult,NA,"It is very very difficult to even estimate the age that I learned a word, especially one that is very common."
sp,sp_89,657,True,I consent to participate in this study.,Yes,Male,NA,18,No,4-year college degree,X,4,calib_glue_1|hit_1|cover_4|hit_2|sneaker_1|ride_2|attn_sock_1|donkey_1|couch_1|tummy_1|make_6|broken_3|paper_2|calib_ball_3|drop_5|slipper_1|hurt_1|give_1|draw_6|attn_cake_1|bunny_1|chalk_1|muffin_1|tuna_1|clean_3|mittens_1|calib_stone_2|rock_1|take_9|blow_2|tongue_2|share_1|attn_sandbox_1|clock_1|sticky_1|motorcycle_1|read_3|bench_1|take_8|calib_puppy_1,89,Neither easy nor difficult,NA,NA
sp,sp_90,1984,True,I consent to participate in this study.,Yes,Female,NA,22,No,Some college,22,2,calib_glue_1|break_4|can_2|tongue_1|loud_1|face_3|attn_sock_1|hit_3|bad_3|eye_1|hold_6|wash_1|telephone_1|calib_ball_3|butt_1|stand_1|give_7|hurry_1|cold_2|attn_cake_1|show_1|tape_1|block_3|cut_5|fall_1|pick_1|calib_stone_2|break_1|pool_2|splash_2|push_2|run_3|attn_sandbox_1|break_2|bee_1|sweater_1|cheese_1|pretend_1|mouth_1|calib_puppy_1,90,Neither easy nor difficult,no,NA
sp,sp_91,1268,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,8,5,calib_glue_1|arm_1|blow_5|catch_5|cup_2|plate_3|attn_sock_1|go_3|hot_1|cover_3|see_5|balloon_1|eat_2|calib_ball_3|head_5|big_3|purse_1|drop_3|give_2|attn_cake_1|dry_1|take_7|say_3|stop_1|make_5|pull_4|calib_stone_2|break_7|donut_1|ear_1|awake_1|radio_1|attn_sandbox_1|fall_7|get_5|bad_1|listen_1|star_2|dog_1|calib_puppy_1,91,Slightly difficult,NA,NA
sp,sp_92,1357,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,X,5,calib_glue_1|stay_3|work_4|make_9|hard_3|head_1|attn_sock_1|slow_2|stuck_1|medicine_1|brush_1|draw_8|read_2|calib_ball_3|close_2|stick_1|squirrel_1|run_7|duck_1|attn_cake_1|catch_6|talk_1|rip_1|train_2|window_2|big_1|calib_stone_2|ladder_1|run_9|give_9|jeans_1|new_1|attn_sandbox_1|hose_1|dance_1|soft_2|peas_1|build_1|street_1|calib_puppy_1,92,Slightly difficult,N/A,N/A
sp,sp_93,1210,True,I consent to participate in this study.,No,Female,NA,23,No,GED/ No high school diploma,15,7,calib_glue_1|gloves_1|high_2|table_2|sing_1|hold_3|attn_sock_1|break_10|moose_1|tiny_1|stay_3|shoe_1|lick_1|calib_ball_3|penny_1|block_1|long_1|naughty_1|cut_8|attn_cake_1|giraffe_1|face_2|wake_1|cover_5|table_1|dirty_3|calib_stone_2|wind_1|belt_1|chocolate_1|alligator_1|stick_2|attn_sandbox_1|white_2|cut_2|talk_2|sad_1|red_1|chin_1|calib_puppy_1,93,Slightly difficult,no,no
sp,sp_94,1146,True,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,16,8,calib_glue_1|ice_1|keys_1|tickle_1|make_4|glasses_2|attn_sock_1|make_9|knee_1|bread_1|push_2|first_1|game_1|calib_ball_3|popcorn_1|yucky_1|give_8|nail_1|sink_1|attn_cake_1|shower_2|see_5|get_7|bowl_1|think_1|pretend_2|calib_stone_2|shoulder_1|soap_1|strawberry_1|mittens_1|good_2|attn_sandbox_1|head_4|cold_3|red_1|bed_1|broom_1|comb_1|calib_puppy_1,94,Slightly difficult,NA,NA
sp,sp_95,939,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,12,2,calib_glue_1|cut_4|water_1|fall_5|read_2|yard_2|attn_sock_1|street_1|moon_1|mop_1|broken_2|squirrel_1|take_3|calib_ball_3|quiet_2|toothbrush_1|light_3|little_1|ride_2|attn_cake_1|draw_3|feed_3|break_2|fall_4|swing_2|break_7|calib_stone_2|book_1|blow_2|long_1|plant_1|slide_1|attn_sandbox_1|pretend_1|pull_3|wind_2|finish_2|asleep_1|table_2|calib_puppy_1,95,Slightly difficult,NA,NA
sp,sp_96,2097,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,10,3,calib_glue_1|dump_1|tummy_1|bat_1|sled_1|hold_7|attn_sock_1|catch_6|soft_2|butterfly_1|dry_4|gum_1|zipper_1|calib_ball_3|climb_1|dry_3|long_2|corn_1|sing_1|attn_cake_1|shake_2|hammer_1|hit_2|dump_2|love_1|slide_2|calib_stone_2|stove_1|wait_1|wash_1|stick_2|dark_1|attn_sandbox_1|meat_1|flower_1|stand_2|coat_1|oven_1|black_3|calib_puppy_1,96,Slightly difficult,NA,NA
sp,sp_97,5689,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,15,6,calib_glue_1|helicopter_1|window_1|swing_1|pour_1|dance_1|attn_sock_1|make_6|break_10|garage_1|hold_2|pajamas_1|cover_2|calib_ball_3|watch_1|motorcycle_1|open_1|hurt_1|cereal_1|attn_cake_1|cover_6|jump_1|pull_4|give_1|drop_4|broken_1|calib_stone_2|train_2|toast_1|frog_1|play_1|scissors_1|attn_sandbox_1|belt_2|catch_1|play_2|get_6|run_9|stop_1|calib_puppy_1,97,Moderately easy,NA,"It was somewhat difficult seeing the word ""stop"" towards the end because it brought up lack of consensual experiences in my life. I still completed it as honestly as possible but I had to stop and breathe for a moment."
sp,sp_98,2537,True,I consent to participate in this study.,Yes,Female,NA,20,No,2-year college degree,10,2,calib_glue_1|close_3|have_1|cracker_1|pillow_1|say_3|attn_sock_1|pick_1|cloud_1|clean_3|sad_1|white_1|draw_8|calib_ball_3|egg_1|pony_1|pudding_1|nuts_1|bird_1|attn_cake_1|touch_2|flag_1|hurry_1|full_1|hit_4|dry_2|calib_stone_2|brush_2|close_4|read_3|hide_1|hot_5|attn_sandbox_1|full_2|build_2|drop_1|show_1|bring_2|garden_1|calib_puppy_1,98,Moderately difficult,No,No
sp,sp_99,1620,True,I consent to participate in this study.,No,Female,NA,21,No,Some college,14,6,calib_glue_1|jump_2|work_2|watch_2|picture_2|chocolate_1|attn_sock_1|new_2|make_8|soft_1|donut_1|story_1|fall_6|calib_ball_3|new_1|dish_2|bus_1|ear_1|break_11|attn_cake_1|trash_1|slow_2|glass_1|have_2|big_3|cut_9|calib_stone_2|brown_1|draw_1|play_5|nose_1|bunny_1|attn_sandbox_1|find_4|ball_2|work_6|elephant_1|deer_1|milk_1|calib_puppy_1,99,Slightly easy,NA,"I attended a bilingual kindergarten at age 4, which is why I first learned most of these words at age 4"
sp,sp_100,1012,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,x,5,calib_glue_1|cry_1|tiny_1|cut_8|give_2|can_2|attn_sock_1|play_7|raisin_1|keys_2|green_1|stone_1|refrigerator_1|calib_ball_3|drink_1|carrots_1|light_1|walk_1|make_3|attn_cake_1|juice_1|first_2|jar_1|make_10|roof_1|get_1|calib_stone_2|go_2|box_1|purse_1|bench_1|dirty_2|attn_sandbox_1|hit_3|hard_3|carry_2|cut_5|good_5|windy_1|calib_puppy_1,100,Slightly difficult,no trouble,NA
sp,sp_101,591,True,I consent to participate in this study.,Yes,Female,NA,20,No,GED/ No high school diploma,X,X,calib_glue_1|face_3|box_2|pool_2|bring_1|soda_1|attn_sock_1|vacuum_1|gentle_1|work_3|horse_1|finish_1|hit_1|calib_ball_3|empty_1|bad_3|take_5|blow_3|train_1|attn_cake_1|pizza_1|old_1|tongue_2|clean_4|dark_2|say_2|calib_stone_2|naughty_1|touch_1|sun_1|duck_1|plate_1|attn_sandbox_1|fix_1|write_1|donkey_1|block_3|help_2|heavy_6|calib_puppy_1,101,Extremely easy,NA,NA
sp,sp_102,3306,True,I consent to participate in this study.,Yes,Female,NA,19,No,Prefer not to say,X,4,calib_glue_1|shoe_1|penis_1|find_3|coffee_1|think_2|attn_sock_1|run_3|melon_1|beans_1|heavy_2|give_7|cut_1|calib_ball_3|crayon_1|drive_4|look_1|bench_2|drop_5|attn_cake_1|make_5|lollipop_1|take_7|carry_8|clap_2|clean_1|calib_stone_2|fork_1|catch_4|lips_1|tricycle_1|paper_2|attn_sandbox_1|food_1|heavy_3|tuna_1|jeans_1|tissue_1|carry_3|calib_puppy_1,102,Moderately easy,NA,NA
sp,sp_103,1963,True,I consent to participate in this study.,Yes,Female,NA,22,No,Some college,x,4,calib_glue_1|potty_1|ride_1|can_1|fall_2|hot_3|attn_sock_1|stroller_1|cut_3|bathtub_1|pants_1|run_6|break_9|calib_ball_3|go_4|cup_2|bib_1|cheese_1|ball_1|attn_cake_1|catch_3|wolf_1|white_2|cow_1|run_1|spoon_1|calib_stone_2|good_3|arm_1|run_5|go_1|run_7|attn_sandbox_1|chicken_1|tractor_1|hard_2|see_3|bug_1|cut_2|calib_puppy_1,103,Extremely difficult,"a lot of things overlapped, for example on ""good"" I could know that good meant positive without necessarily knowing it in a financial sense, but if I heard ""good investment"" I would know it was meant to be positive.",NA
sp,sp_104,941,True,I consent to participate in this study.,Yes,Male,NA,19,No,4-year college degree,10,4,calib_glue_1|couch_1|pig_1|animal_1|block_2|break_8|attn_sock_1|orange_1|hot_2|clean_2|bump_1|radio_1|kick_1|calib_ball_3|dress_1|drop_2|finger_1|game_3|yellow_2|attn_cake_1|light_2|underpants_1|head_5|blow_1|bee_1|plate_3|calib_stone_2|give_6|cover_3|penny_1|eye_1|lamp_1|attn_sandbox_1|little_2|buy_1|big_1|yellow_1|slipper_1|plate_2|calib_puppy_1,104,Moderately easy,n/a,n/a
sp,sp_105,1237,True,I consent to participate in this study.,Yes,Other,Genderfluid/Nonbinary,21,No,2-year college degree,x,5,calib_glue_1|draw_7|look_2|mouse_1|share_1|skate_1|attn_sock_1|jump_3|cup_1|run_2|knock_1|sick_2|drive_2|calib_ball_3|sit_1|get_2|candy_1|lamb_1|good_4|attn_cake_1|put_1|dish_1|break_1|find_2|stick_1|break_6|calib_stone_2|white_3|eat_2|foot_2|throw_1|take_1|attn_sandbox_1|bicycle_1|clock_1|big_2|sleep_1|take_8|medicine_1|calib_puppy_1,105,Moderately difficult,no,no
sp,sp_106,1901,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,16,9,calib_glue_1|cat_1|fall_3|like_1|cloud_2|snowman_1|attn_sock_1|hot_4|work_4|pumpkin_1|rain_1|goose_1|bubbles_1|calib_ball_3|doll_1|blanket_1|hand_1|cat_2|cut_6|attn_cake_1|blue_1|head_7|fish_1|climb_2|feed_1|cookie_1|calib_stone_2|bite_1|paper_1|banana_1|fall_1|work_5|attn_sandbox_1|break_12|tired_1|ice_2|mouth_2|run_4|heavy_1|calib_puppy_1,106,Slightly difficult,no,NA
sp,sp_107,1040,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,8,4,calib_glue_1|go_5|think_3|have_4|boat_1|applesauce_1|attn_sock_1|take_6|make_1|eat_1|sandwich_1|stand_3|star_1|calib_ball_3|drawer_1|cold_1|bed_2|camera_1|ladder_1|attn_cake_1|tooth_1|hold_5|pancake_1|hear_1|work_1|blue_2|calib_stone_2|give_3|owl_1|toy_1|grass_1|table_1|attn_sandbox_1|knife_1|cold_2|belt_1|pasta_1|porch_1|potato_1|calib_puppy_1,107,Slightly difficult,Nope,NA
sp,sp_108,1578,True,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,14,5,calib_glue_1|go_3|toe_1|black_2|cover_5|money_1|attn_sock_1|shake_1|head_2|water_2|pool_1|soup_1|alligator_1|calib_ball_3|present_1|ant_1|pickle_1|taste_2|break_4|attn_cake_1|build_1|monkey_1|jello_1|fast_2|put_2|see_1|calib_stone_2|window_2|nice_1|nose_2|button_1|picture_1|attn_sandbox_1|careful_1|bowl_2|pen_1|take_2|awake_1|shovel_1|calib_puppy_1,108,Slightly easy,No,NA
sp,sp_109,2582,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,3,4,calib_glue_1|get_5|pick_3|throw_3|basket_1|give_9|attn_sock_1|open_3|hungry_1|sweep_2|jelly_1|scared_1|drop_3|calib_ball_3|leg_2|hug_1|throw_2|door_1|game_2|attn_cake_1|take_9|kiss_1|play_4|tear_1|drive_3|wind_1|calib_stone_2|tongue_1|airplane_1|vitamins_1|have_3|shorts_1|attn_sandbox_1|see_4|telephone_1|ankle_1|drive_5|bring_3|kick_2|calib_puppy_1,109,Neither easy nor difficult,NA,NA
sp,sp_110,989,True,I consent to participate in this study.,Yes,Female,NA,20,No,4-year college degree,14,2,calib_glue_1|foot_1|walk_2|cover_4|turkey_1|tiger_1|attn_sock_1|better_1|cheek_1|sticky_1|stuck_1|tree_1|star_2|calib_ball_3|shower_1|sweater_1|carry_6|salt_1|black_1|attn_cake_1|hold_8|penguin_1|gloves_1|stop_2|stairs_1|clap_1|calib_stone_2|beads_1|splash_1|fit_1|leg_1|sprinkler_1|attn_sandbox_1|broken_3|hot_1|carry_7|paint_1|fix_2|fast_1|calib_puppy_1,110,Slightly easy,'- no!,NA
sp,sp_111,1197,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,5,3,calib_glue_1|read_1|happy_1|bathroom_1|quiet_1|catch_5|attn_sock_1|apple_1|sick_1|closet_1|cry_2|popsicle_1|fine_2|calib_ball_3|good_1|pull_1|diaper_1|dog_2|hand_2|attn_cake_1|show_3|butter_1|hair_1|carry_5|heavy_4|stand_1|calib_stone_2|button_2|arm_2|cover_1|wet_1|boots_1|attn_sandbox_1|sofa_1|peas_1|slow_1|bottle_1|snow_1|feed_2|calib_puppy_1,111,Moderately easy,no!,nope
sp,sp_112,776,True,I consent to participate in this study.,Yes,Female,NA,20,No,4-year college degree,12,5,calib_glue_1|hold_6|yogurt_1|zebra_1|cute_1|blow_5|attn_sock_1|hat_1|soft_3|dryer_1|hair_2|bear_1|puzzle_1|calib_ball_3|carry_4|chair_1|draw_2|tape_1|butt_2|attn_cake_1|head_3|hen_1|wash_3|chips_2|lion_1|brush_1|calib_stone_2|crib_1|coke_1|stay_2|chalk_1|drive_1|attn_sandbox_1|play_6|spill_2|turtle_1|ride_3|help_1|splash_2|calib_puppy_1,112,Moderately easy,NA,NA
sp,sp_113,1247,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,8,5,calib_glue_1|cut_7|swim_1|get_3|noisy_1|listen_1|attn_sock_1|cook_1|hamburger_1|gentle_2|hose_1|block_1|see_2|calib_ball_3|glasses_1|smile_1|stop_3|go_6|kitchen_1|attn_cake_1|old_2|dog_1|sauce_1|make_7|draw_5|talk_1|calib_stone_2|blow_4|kitty_1|fine_1|pull_2|towel_1|attn_sandbox_1|touch_3|face_1|carry_1|flag_2|high_1|spill_1|calib_puppy_1,113,Slightly easy,No,No
sp,sp_114,1010,True,I consent to participate in this study.,Yes,Female,NA,22,No,Some college,x,3,calib_glue_1|sheep_1|stay_1|pencil_1|jacket_1|muffin_1|attn_sock_1|break_3|mouth_1|sit_2|heavy_5|fix_3|draw_4|calib_ball_3|close_1|thirsty_1|dry_1|napkin_1|bedroom_1|attn_cake_1|keys_3|head_1|tv_1|moose_1|rock_1|wash_2|calib_stone_2|sidewalk_1|pretty_1|hold_1|yard_1|draw_6|attn_sandbox_1|wipe_1|pour_2|chase_1|say_1|corn_2|head_6|calib_puppy_1,114,Slightly difficult,I don't know for sure how accurate my answers are,NA
sp,sp_115,2621,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,X,6,calib_glue_1|open_2|potty_1|yard_2|run_8|butt_1|attn_sock_1|give_4|close_4|wake_1|pick_2|pudding_1|hard_1|calib_ball_3|write_2|break_5|shirt_1|sleepy_1|drop_1|attn_cake_1|hold_4|yogurt_1|rip_1|sled_1|dark_3|bucket_1|calib_stone_2|mad_1|garbage_1|grapes_1|think_1|bad_1|attn_sandbox_1|kick_1|comb_1|close_2|car_1|rooster_1|take_4|calib_puppy_1,115,Moderately easy,no,NA
sp,sp_116,956,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,11,4,calib_glue_1|break_12|naughty_1|pretty_1|little_2|hold_4|attn_sock_1|touch_3|drink_1|knee_1|belt_2|orange_1|full_2|calib_ball_3|pull_3|new_2|cry_2|cover_3|dirty_2|attn_cake_1|break_5|tiger_1|brush_1|bread_1|carry_6|deer_1|calib_stone_2|game_2|cute_1|go_4|like_1|play_7|attn_sandbox_1|break_8|bib_1|make_5|hot_2|break_1|love_1|calib_puppy_1,116,Slightly easy,No,NA
sp,sp_117,1941,True,I consent to participate in this study.,No,Female,NA,23,No,4-year college degree,12,6,calib_glue_1|toe_1|hold_3|show_2|hard_2|cup_2|attn_sock_1|cloud_2|bowl_1|find_4|lips_1|run_3|bathroom_1|calib_ball_3|slow_1|hammer_2|high_1|truck_1|pumpkin_1|attn_cake_1|make_2|bed_1|bring_2|ice_1|paint_1|bump_1|calib_stone_2|have_4|chips_2|train_2|grapes_1|milk_1|attn_sandbox_1|chin_1|popsicle_1|hold_7|arm_2|doll_1|camera_1|calib_puppy_1,117,Slightly easy,"No, I had no problems",No feedback at the moment
sp,sp_118,1870,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,17,15,calib_glue_1|water_2|get_5|cold_1|car_1|share_1|attn_sock_1|sit_2|lamp_1|bathtub_1|soap_1|head_3|mouth_2|calib_ball_3|make_1|cry_1|shorts_1|sticky_1|hold_6|attn_cake_1|grass_1|slipper_1|fall_5|applesauce_1|juice_1|bicycle_1|calib_stone_2|knife_1|street_1|pick_3|button_1|stay_1|attn_sandbox_1|stairs_1|jump_3|build_1|butt_2|donut_1|climb_1|calib_puppy_1,118,Slightly easy,NA,NA
sp,sp_119,1363,True,I consent to participate in this study.,Yes,Male,NA,23,No,GED/ No high school diploma,15,6,calib_glue_1|star_2|fast_2|skate_1|radio_1|empty_1|attn_sock_1|sweep_2|hit_4|smile_1|sun_1|hug_1|fix_1|calib_ball_3|swim_1|cereal_1|cookie_1|feed_1|cut_1|attn_cake_1|give_3|fine_2|heavy_6|thirsty_1|beads_1|hot_5|calib_stone_2|heavy_4|knock_2|snowman_1|get_3|nail_1|attn_sandbox_1|coffee_1|rooster_1|shoulder_1|run_5|broken_2|face_2|calib_puppy_1,119,Slightly difficult,No,No
sp,sp_120,3527,True,I consent to participate in this study.,No,Female,NA,22,No,Some college,15,12,calib_glue_1|better_1|carry_4|telephone_1|hen_1|big_2|attn_sock_1|black_2|vitamins_1|cheek_1|leg_1|mad_1|cat_2|calib_ball_3|dryer_1|scissors_1|long_2|carry_7|run_7|attn_cake_1|room_1|corn_2|make_6|picture_2|fork_1|oven_1|calib_stone_2|kitchen_1|pants_1|carry_5|see_5|shirt_1|attn_sandbox_1|stay_2|head_6|hit_1|tired_1|eat_2|catch_3|calib_puppy_1,120,Slightly easy,"Since English is not my first language, when I was taking the survey, I was a little confused about whether I should enter when I learned the word in English or in my first language. In this survey, I entered the time that I encountered those words in English.",no
sp,sp_121,1252,True,I consent to participate in this study.,Yes,Female,NA,19,No,2-year college degree,5,4,calib_glue_1|moose_1|work_5|give_2|stone_1|big_1|attn_sock_1|toast_1|blow_3|sick_2|alligator_1|yellow_1|table_1|calib_ball_3|bench_1|sky_1|raisin_1|book_1|run_4|attn_cake_1|drive_1|pig_1|dress_1|say_2|take_9|play_6|calib_stone_2|walk_2|work_2|cut_5|blue_1|slow_2|attn_sandbox_1|make_4|pillow_1|heavy_3|butter_1|muffin_1|put_1|calib_puppy_1,121,Neither easy nor difficult,NA,NA
sp,sp_122,1143,True,I consent to participate in this study.,Yes,Male,NA,20,No,Some college,20,4,calib_glue_1|take_2|moon_1|salt_1|wind_1|work_6|penis_1|gloves_1|run_2|attn_sock_1|put_2|talk_2|go_1|work_3|have_2|have_1|cover_2|zebra_1|calib_ball_3|bug_1|read_1|heavy_5|play_2|take_3|can_2|light_1|broken_3|attn_cake_1|shovel_1|feed_2|blue_2|bucket_1|hair_1|hurt_1|cover_1|blanket_1|calib_stone_2|pool_2|zipper_1|strawberry_1|bear_1|pancake_1|cover_5|bad_3|stand_3|attn_sandbox_1|high_2|clap_2|table_2|take_4|apple_1|stick_2|mouth_1|game_1|calib_puppy_1,122,Neither easy nor difficult,NA,NA
sp,sp_123,2450,True,I consent to participate in this study.,Yes,Male,NA,20,Yes,Some college,20,4,calib_glue_1|airplane_1|dump_2|dry_3|lion_1|foot_1|good_2|wait_1|find_2|attn_sock_1|splash_1|hide_1|soft_1|sing_1|kiss_1|pen_1|mittens_1|hold_5|calib_ball_3|draw_5|glass_1|get_2|door_1|go_2|hair_2|write_1|horse_1|attn_cake_1|fit_2|towel_1|catch_4|lollipop_1|write_2|tiny_1|catch_5|give_5|calib_stone_2|white_1|train_1|blow_4|hand_1|necklace_1|catch_1|helicopter_1|cut_9|attn_sandbox_1|swing_2|brush_2|cold_2|throw_3|bring_1|cook_1|bite_1|crayon_1|calib_puppy_1,123,Slightly difficult,NA,"Took longer than it was said it would take, if you're really thinking about your responses. I'd advise reducing the number of words to 40, at most. I felt fatigued after 30"
sp,sp_124,5197,True,I consent to participate in this study.,No,Female,NA,18,No,Some college,10,4,calib_glue_1|work_4|close_3|bunny_1|paper_2|soda_1|napkin_1|tv_1|crib_1|attn_sock_1|spill_2|ice_2|light_2|animal_1|sad_1|window_2|giraffe_1|box_2|calib_ball_3|penny_1|chips_1|flag_1|drop_2|break_9|make_8|stand_1|arm_1|attn_cake_1|drawer_1|soft_2|blow_2|give_9|pull_1|bus_1|ride_2|sweep_1|calib_stone_2|new_1|sink_1|jar_1|find_3|dry_4|break_4|bad_1|cut_7|attn_sandbox_1|bedroom_1|nose_2|give_6|turkey_1|keys_3|rock_2|watch_2|kitty_1|calib_puppy_1,124,Slightly difficult,NA,NA
